"GEO_ID","NAME","B25077_001E","B25077_001M",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)",
"1400000US53053073117","Census Tract 731.17; Pierce County; Washington","525300","66554",
"1400000US53053073118","Census Tract 731.18; Pierce County; Washington","538900","56990",
"1400000US53053073119","Census Tract 731.19; Pierce County; Washington","471700","69313",
"1400000US53053073120","Census Tract 731.20; Pierce County; Washington","474800","24027",
"1400000US53053073121","Census Tract 731.21; Pierce County; Washington","509900","40056",
"1400000US53053073122","Census Tract 731.22; Pierce County; Washington","473000","29458",
"1400000US53053073123","Census Tract 731.23; Pierce County; Washington","624600","20925",
"1400000US53053073124","Census Tract 731.24; Pierce County; Washington","399500","56623",
"1400000US53053073126","Census Tract 731.26; Pierce County; Washington","504800","63502",
"1400000US53053073127","Census Tract 731.27; Pierce County; Washington","455700","47337",
"1400000US53053073128","Census Tract 731.28; Pierce County; Washington","461000","19654",
"1400000US53053073129","Census Tract 731.29; Pierce County; Washington","457200","20360",
"1400000US53053073130","Census Tract 731.30; Pierce County; Washington","470600","57176",
"1400000US53053073131","Census Tract 731.31; Pierce County; Washington","446400","56419",
"1400000US53053073132","Census Tract 731.32; Pierce County; Washington","450800","37136",
"1400000US53053073133","Census Tract 731.33; Pierce County; Washington","453900","22157",
"1400000US53053073200","Census Tract 732; Pierce County; Washington","457200","33770",
"1400000US53053073301","Census Tract 733.01; Pierce County; Washington","473800","46625",
"1400000US53053073302","Census Tract 733.02; Pierce County; Washington","481300","32922",
"1400000US53053073404","Census Tract 734.04; Pierce County; Washington","478100","47425",
"1400000US53053073405","Census Tract 734.05; Pierce County; Washington","486900","61999",
"1400000US53053073406","Census Tract 734.06; Pierce County; Washington","485300","44260",
"1400000US53053073407","Census Tract 734.07; Pierce County; Washington","470200","34101",
"1400000US53053073408","Census Tract 734.08; Pierce County; Washington","453300","39517",
"1400000US53053073501","Census Tract 735.01; Pierce County; Washington","663900","88789",
"1400000US53053073502","Census Tract 735.02; Pierce County; Washington","713600","54254",
"1400000US53053940001","Census Tract 9400.01; Pierce County; Washington","779600","58013",
"1400000US53053940002","Census Tract 9400.02; Pierce County; Washington","498800","45967",
"1400000US53053940004","Census Tract 9400.04; Pierce County; Washington","480300","20361",
"1400000US53053940005","Census Tract 9400.05; Pierce County; Washington","499800","31407",
"1400000US53053940006","Census Tract 9400.06; Pierce County; Washington","456300","15316",
"1400000US53053940007","Census Tract 9400.07; Pierce County; Washington","365700","32858",
"1400000US53053940008","Census Tract 9400.08; Pierce County; Washington","593800","20467",
"1400000US53053940009","Census Tract 9400.09; Pierce County; Washington","615900","52464",
"1400000US53053940010","Census Tract 9400.10; Pierce County; Washington","441000","111543",
"1400000US53053940011","Census Tract 9400.11; Pierce County; Washington","706800","26440",
"1400000US53053940012","Census Tract 9400.12; Pierce County; Washington","490500","39788",
"1400000US53053940013","Census Tract 9400.13; Pierce County; Washington","522500","26317",
"1400000US53055960101","Census Tract 9601.01; San Juan County; Washington","694700","47330",
"1400000US53055960102","Census Tract 9601.02; San Juan County; Washington","764800","82899",
"1400000US53055960103","Census Tract 9601.03; San Juan County; Washington","776800","129952",
"1400000US53055960301","Census Tract 9603.01; San Juan County; Washington","927100","50970",
"1400000US53055960302","Census Tract 9603.02; San Juan County; Washington","753700","44491",
"1400000US53055960400","Census Tract 9604; San Juan County; Washington","622500","42738",
"1400000US53055960501","Census Tract 9605.01; San Juan County; Washington","714500","46773",
"1400000US53055960502","Census Tract 9605.02; San Juan County; Washington","598700","96342",
"1400000US53055990100","Census Tract 9901; San Juan County; Washington","-","**",
"1400000US53057940201","Census Tract 9402.01; Skagit County; Washington","706000","30683",
"1400000US53057940301","Census Tract 9403.01; Skagit County; Washington","726500","48558",
"1400000US53057940302","Census Tract 9403.02; Skagit County; Washington","738100","36868",
"1400000US53057940401","Census Tract 9404.01; Skagit County; Washington","648600","21037",
"1400000US53057940402","Census Tract 9404.02; Skagit County; Washington","559600","30941",
"1400000US53057940403","Census Tract 9404.03; Skagit County; Washington","676500","18571",
"1400000US53057940500","Census Tract 9405; Skagit County; Washington","572800","48129",
"1400000US53057940600","Census Tract 9406; Skagit County; Washington","578500","38725",
"1400000US53057940700","Census Tract 9407; Skagit County; Washington","644000","32982",
"1400000US53057940801","Census Tract 9408.01; Skagit County; Washington","470200","22822",
"1400000US53057940802","Census Tract 9408.02; Skagit County; Washington","462300","51586",
"1400000US53057950100","Census Tract 9501; Skagit County; Washington","676200","51269",
"1400000US53057950801","Census Tract 9508.01; Skagit County; Washington","751200","91914",
"1400000US53057950802","Census Tract 9508.02; Skagit County; Washington","642300","97682",
"1400000US53057950803","Census Tract 9508.03; Skagit County; Washington","582700","99435",
"1400000US53057950900","Census Tract 9509; Skagit County; Washington","478500","86012",
"1400000US53057951000","Census Tract 9510; Skagit County; Washington","472100","64084",
"1400000US53057951101","Census Tract 9511.01; Skagit County; Washington","389500","116091",
"1400000US53057951102","Census Tract 9511.02; Skagit County; Washington","326000","29219",
"1400000US53057951200","Census Tract 9512; Skagit County; Washington","624500","44063",
"1400000US53057951300","Census Tract 9513; Skagit County; Washington","529700","73616",
"1400000US53057951400","Census Tract 9514; Skagit County; Washington","355400","30556",
"1400000US53057951501","Census Tract 9515.01; Skagit County; Washington","361100","94010",
"1400000US53057951502","Census Tract 9515.02; Skagit County; Washington","410700","38890",
"1400000US53057951503","Census Tract 9515.03; Skagit County; Washington","419700","24093",
"1400000US53057951600","Census Tract 9516; Skagit County; Washington","488000","47140",
"1400000US53057951700","Census Tract 9517; Skagit County; Washington","424500","48017",
"1400000US53057951800","Census Tract 9518; Skagit County; Washington","441500","21363",
"1400000US53057951900","Census Tract 9519; Skagit County; Washington","622100","32230",
"1400000US53057952100","Census Tract 9521; Skagit County; Washington","495900","59541",
"1400000US53057952200","Census Tract 9522; Skagit County; Washington","389400","45885",
"1400000US53057952301","Census Tract 9523.01; Skagit County; Washington","238700","50096",
"1400000US53057952303","Census Tract 9523.03; Skagit County; Washington","410100","33833",
"1400000US53057952304","Census Tract 9523.04; Skagit County; Washington","485800","25563",
"1400000US53057952401","Census Tract 9524.01; Skagit County; Washington","391500","33112",
"1400000US53057952403","Census Tract 9524.03; Skagit County; Washington","469000","27097",
"1400000US53057952404","Census Tract 9524.04; Skagit County; Washington","221400","139519",
"1400000US53057952405","Census Tract 9524.05; Skagit County; Washington","458300","326040",
"1400000US53057952500","Census Tract 9525; Skagit County; Washington","359000","26072",
"1400000US53057952600","Census Tract 9526; Skagit County; Washington","455500","37062",
"1400000US53057952700","Census Tract 9527; Skagit County; Washington","658000","58614",
"1400000US53057990100","Census Tract 9901; Skagit County; Washington","-","**",
"1400000US53059950100","Census Tract 9501; Skamania County; Washington","-","**",
"1400000US53059950200","Census Tract 9502; Skamania County; Washington","496400","43490",
"1400000US53059950300","Census Tract 9503; Skamania County; Washington","480700","27342",
"1400000US53059950400","Census Tract 9504; Skamania County; Washington","454000","66481",
"1400000US53059950500","Census Tract 9505; Skamania County; Washington","397200","92068",
"1400000US53061040100","Census Tract 401; Snohomish County; Washington","650600","57759",
"1400000US53061040200","Census Tract 402; Snohomish County; Washington","451700","54926",
"1400000US53061040300","Census Tract 403; Snohomish County; Washington","457000","35121",
"1400000US53061040400","Census Tract 404; Snohomish County; Washington","459500","27399",
"1400000US53061040500","Census Tract 405; Snohomish County; Washington","432000","26019",
"1400000US53061040700","Census Tract 407; Snohomish County; Washington","484100","50099",
"1400000US53061040800","Census Tract 408; Snohomish County; Washington","520700","100257",
"1400000US53061040900","Census Tract 409; Snohomish County; Washington","687800","36701",
"1400000US53061041000","Census Tract 410; Snohomish County; Washington","495000","50177",
"1400000US53061041100","Census Tract 411; Snohomish County; Washington","519400","54691",
"1400000US53061041201","Census Tract 412.01; Snohomish County; Washington","554400","31939",
"1400000US53061041202","Census Tract 412.02; Snohomish County; Washington","475600","46150",
"1400000US53061041301","Census Tract 413.01; Snohomish County; Washington","762300","94563",
"1400000US53061041303","Census Tract 413.03; Snohomish County; Washington","546500","56930",
"1400000US53061041304","Census Tract 413.04; Snohomish County; Washington","913600","53799",
"1400000US53061041400","Census Tract 414; Snohomish County; Washington","537600","41934",
"1400000US53061041500","Census Tract 415; Snohomish County; Washington","641200","40017",
"1400000US53061041601","Census Tract 416.01; Snohomish County; Washington","662500","25678",
"1400000US53061041605","Census Tract 416.05; Snohomish County; Washington","655800","25376",
"1400000US53061041606","Census Tract 416.06; Snohomish County; Washington","679300","45394",
"1400000US53061041607","Census Tract 416.07; Snohomish County; Washington","789000","54761",
"1400000US53061041609","Census Tract 416.09; Snohomish County; Washington","673500","27415",
"1400000US53061041610","Census Tract 416.10; Snohomish County; Washington","775000","44104",
"1400000US53061041701","Census Tract 417.01; Snohomish County; Washington","603800","31590",
"1400000US53061041703","Census Tract 417.03; Snohomish County; Washington","713200","41400",
"1400000US53061041704","Census Tract 417.04; Snohomish County; Washington","638200","69046",
"1400000US53061041805","Census Tract 418.05; Snohomish County; Washington","485100","53320",
"1400000US53061041808","Census Tract 418.08; Snohomish County; Washington","260200","97384",
"1400000US53061041809","Census Tract 418.09; Snohomish County; Washington","355700","21694",
"1400000US53061041810","Census Tract 418.10; Snohomish County; Washington","281400","26585",
"1400000US53061041812","Census Tract 418.12; Snohomish County; Washington","519300","93021",
"1400000US53061041813","Census Tract 418.13; Snohomish County; Washington","364000","158675",
"1400000US53061041814","Census Tract 418.14; Snohomish County; Washington","550200","66655",
"1400000US53061041815","Census Tract 418.15; Snohomish County; Washington","376700","188234",
"1400000US53061041816","Census Tract 418.16; Snohomish County; Washington","696200","45331",
"1400000US53061041901","Census Tract 419.01; Snohomish County; Washington","598300","56346",
"1400000US53061041904","Census Tract 419.04; Snohomish County; Washington","528700","78519",
"1400000US53061041905","Census Tract 419.05; Snohomish County; Washington","486100","100971",
"1400000US53061041906","Census Tract 419.06; Snohomish County; Washington","362800","57926",
"1400000US53061041907","Census Tract 419.07; Snohomish County; Washington","447000","47247",
"1400000US53061042001","Census Tract 420.01; Snohomish County; Washington","950500","104478",
"1400000US53061042003","Census Tract 420.03; Snohomish County; Washington","727100","51057",
"1400000US53061042004","Census Tract 420.04; Snohomish County; Washington","746000","81886",
"1400000US53061042005","Census Tract 420.05; Snohomish County; Washington","934600","39797",
"1400000US53061042006","Census Tract 420.06; Snohomish County; Washington","496800","105639",
"1400000US53061050101","Census Tract 501.01; Snohomish County; Washington","747300","54714",
"1400000US53061050102","Census Tract 501.02; Snohomish County; Washington","514400","95555",
"1400000US53061050200","Census Tract 502; Snohomish County; Washington","1042400","85483",
"1400000US53061050300","Census Tract 503; Snohomish County; Washington","1020500","95947",
"1400000US53061050402","Census Tract 504.02; Snohomish County; Washington","708300","57791",
"1400000US53061050403","Census Tract 504.03; Snohomish County; Washington","966400","102934",
"1400000US53061050404","Census Tract 504.04; Snohomish County; Washington","631000","65911",
"1400000US53061050501","Census Tract 505.01; Snohomish County; Washington","731900","112711",
"1400000US53061050502","Census Tract 505.02; Snohomish County; Washington","1025900","104651",
"1400000US53061050600","Census Tract 506; Snohomish County; Washington","1735100","194167",
"1400000US53061050700","Census Tract 507; Snohomish County; Washington","812900","66939",
"1400000US53061050800","Census Tract 508; Snohomish County; Washington","737100","60245",
"1400000US53061050900","Census Tract 509; Snohomish County; Washington","643100","61203",
"1400000US53061051000","Census Tract 510; Snohomish County; Washington","625700","57161",
"1400000US53061051100","Census Tract 511; Snohomish County; Washington","573600","49558",
"1400000US53061051200","Census Tract 512; Snohomish County; Washington","580800","54875",
"1400000US53061051301","Census Tract 513.01; Snohomish County; Washington","621200","48653",
"1400000US53061051302","Census Tract 513.02; Snohomish County; Washington","672000","69613",
"1400000US53061051401","Census Tract 514.01; Snohomish County; Washington","390900","93061",
"1400000US53061051402","Census Tract 514.02; Snohomish County; Washington","641400","103042",
"1400000US53061051500","Census Tract 515; Snohomish County; Washington","619800","38955",
"1400000US53061051601","Census Tract 516.01; Snohomish County; Washington","676600","31386",
"1400000US53061051602","Census Tract 516.02; Snohomish County; Washington","686600","63325",
"1400000US53061051701","Census Tract 517.01; Snohomish County; Washington","538600","53424",
"1400000US53061051702","Census Tract 517.02; Snohomish County; Washington","679500","50135",
"1400000US53061051802","Census Tract 518.02; Snohomish County; Washington","735300","79403",
"1400000US53061051803","Census Tract 518.03; Snohomish County; Washington","486200","104669",
"1400000US53061051804","Census Tract 518.04; Snohomish County; Washington","599200","43966",
"1400000US53061051912","Census Tract 519.12; Snohomish County; Washington","1019900","87316",
"1400000US53061051913","Census Tract 519.13; Snohomish County; Washington","804300","42935",
"1400000US53061051914","Census Tract 519.14; Snohomish County; Washington","816600","42032",
"1400000US53061051916","Census Tract 519.16; Snohomish County; Washington","810300","33927",
"1400000US53061051917","Census Tract 519.17; Snohomish County; Washington","685000","77120",
"1400000US53061051918","Census Tract 519.18; Snohomish County; Washington","927400","77597",
"1400000US53061051921","Census Tract 519.21; Snohomish County; Washington","730500","76582",
"1400000US53061051922","Census Tract 519.22; Snohomish County; Washington","768100","80511",
"1400000US53061051926","Census Tract 519.26; Snohomish County; Washington","1009000","48063",
"1400000US53061051927","Census Tract 519.27; Snohomish County; Washington","798400","57938",
"1400000US53061051928","Census Tract 519.28; Snohomish County; Washington","766100","62271",
"1400000US53061051929","Census Tract 519.29; Snohomish County; Washington","726700","57850",
"1400000US53061051930","Census Tract 519.30; Snohomish County; Washington","605100","38448",
"1400000US53061051931","Census Tract 519.31; Snohomish County; Washington","832100","51281",
"1400000US53061051932","Census Tract 519.32; Snohomish County; Washington","673500","81113",
"1400000US53061051933","Census Tract 519.33; Snohomish County; Washington","812500","255462",
"1400000US53061051934","Census Tract 519.34; Snohomish County; Washington","731000","69684",
"1400000US53061051935","Census Tract 519.35; Snohomish County; Washington","731500","59937",
"1400000US53061051936","Census Tract 519.36; Snohomish County; Washington","558900","313618",
"1400000US53061051937","Census Tract 519.37; Snohomish County; Washington","1054400","57265",
"1400000US53061051938","Census Tract 519.38; Snohomish County; Washington","1009000","99895",
"1400000US53061052004","Census Tract 520.04; Snohomish County; Washington","816700","60444",
"1400000US53061052005","Census Tract 520.05; Snohomish County; Washington","813700","47591",
"1400000US53061052006","Census Tract 520.06; Snohomish County; Washington","787100","50014",
"1400000US53061052007","Census Tract 520.07; Snohomish County; Washington","725600","47968",
"1400000US53061052008","Census Tract 520.08; Snohomish County; Washington","893900","34376",
"1400000US53061052009","Census Tract 520.09; Snohomish County; Washington","989200","52812",
"1400000US53061052010","Census Tract 520.10; Snohomish County; Washington","767400","67060",
"1400000US53061052104","Census Tract 521.04; Snohomish County; Washington","563200","62329",
"1400000US53061052105","Census Tract 521.05; Snohomish County; Washington","812000","67984",
"1400000US53061052107","Census Tract 521.07; Snohomish County; Washington","943100","40172",
"1400000US53061052108","Census Tract 521.08; Snohomish County; Washington","847900","75049",
"1400000US53061052112","Census Tract 521.12; Snohomish County; Washington","974000","113642",
"1400000US53061052113","Census Tract 521.13; Snohomish County; Washington","918700","62886",
"1400000US53061052114","Census Tract 521.14; Snohomish County; Washington","893500","25464",
"1400000US53061052119","Census Tract 521.19; Snohomish County; Washington","737900","80373",
"1400000US53061052120","Census Tract 521.20; Snohomish County; Washington","691400","40024",
"1400000US53061052121","Census Tract 521.21; Snohomish County; Washington","721100","71659",
"1400000US53061052122","Census Tract 521.22; Snohomish County; Washington","882000","51828",
"1400000US53061052203","Census Tract 522.03; Snohomish County; Washington","726700","44763",
"1400000US53061052204","Census Tract 522.04; Snohomish County; Washington","562700","31285",
"1400000US53061052206","Census Tract 522.06; Snohomish County; Washington","815800","42675",
"1400000US53061052207","Census Tract 522.07; Snohomish County; Washington","709400","64705",
"1400000US53061052208","Census Tract 522.08; Snohomish County; Washington","497400","51981",
"1400000US53061052210","Census Tract 522.10; Snohomish County; Washington","548600","70227",
"1400000US53061052211","Census Tract 522.11; Snohomish County; Washington","544100","65830",
"1400000US53061052301","Census Tract 523.01; Snohomish County; Washington","688700","56944",
"1400000US53061052302","Census Tract 523.02; Snohomish County; Washington","803000","81249",
"1400000US53061052401","Census Tract 524.01; Snohomish County; Washington","588000","75504",
"1400000US53061052402","Census Tract 524.02; Snohomish County; Washington","587200","31673",
"1400000US53061052502","Census Tract 525.02; Snohomish County; Washington","698900","44878",
"1400000US53061052504","Census Tract 525.04; Snohomish County; Washington","601300","29582",
"1400000US53061052505","Census Tract 525.05; Snohomish County; Washington","598600","38837",
"1400000US53061052506","Census Tract 525.06; Snohomish County; Washington","518000","55108",
"1400000US53061052603","Census Tract 526.03; Snohomish County; Washington","625900","53050",
"1400000US53061052604","Census Tract 526.04; Snohomish County; Washington","600700","60098",
"1400000US53061052605","Census Tract 526.05; Snohomish County; Washington","634100","32157",
"1400000US53061052606","Census Tract 526.06; Snohomish County; Washington","652400","34283",
"1400000US53061052607","Census Tract 526.07; Snohomish County; Washington","685900","42216",
"1400000US53061052701","Census Tract 527.01; Snohomish County; Washington","652000","49215",
"1400000US53061052706","Census Tract 527.06; Snohomish County; Washington","537600","49560",
"1400000US53061052707","Census Tract 527.07; Snohomish County; Washington","604500","28542",
"1400000US53061052708","Census Tract 527.08; Snohomish County; Washington","605100","18926",
"1400000US53061052709","Census Tract 527.09; Snohomish County; Washington","622700","54922",
"1400000US53061052710","Census Tract 527.10; Snohomish County; Washington","585900","24207",
"1400000US53061052711","Census Tract 527.11; Snohomish County; Washington","623500","24330",
"1400000US53061052803","Census Tract 528.03; Snohomish County; Washington","445100","35693",
"1400000US53061052805","Census Tract 528.05; Snohomish County; Washington","511600","47708",
"1400000US53061052807","Census Tract 528.07; Snohomish County; Washington","483200","45021",
"1400000US53061052808","Census Tract 528.08; Snohomish County; Washington","539600","51896",
"1400000US53061052809","Census Tract 528.09; Snohomish County; Washington","497500","69364",
"1400000US53061052810","Census Tract 528.10; Snohomish County; Washington","476800","22135",
"1400000US53061052903","Census Tract 529.03; Snohomish County; Washington","376200","29758",
"1400000US53061052904","Census Tract 529.04; Snohomish County; Washington","507400","63854",
"1400000US53061052905","Census Tract 529.05; Snohomish County; Washington","390700","141983",
"1400000US53061052906","Census Tract 529.06; Snohomish County; Washington","483400","25283",
"1400000US53061053101","Census Tract 531.01; Snohomish County; Washington","561700","87254",
"1400000US53061053102","Census Tract 531.02; Snohomish County; Washington","593100","75329",
"1400000US53061053201","Census Tract 532.01; Snohomish County; Washington","673800","57912",
"1400000US53061053202","Census Tract 532.02; Snohomish County; Washington","686300","41418",
"1400000US53061053301","Census Tract 533.01; Snohomish County; Washington","538600","38301",
"1400000US53061053302","Census Tract 533.02; Snohomish County; Washington","615600","74525",
"1400000US53061053400","Census Tract 534; Snohomish County; Washington","631500","29993",
"1400000US53061053505","Census Tract 535.05; Snohomish County; Washington","545900","65959",
"1400000US53061053506","Census Tract 535.06; Snohomish County; Washington","564700","66255",
"1400000US53061053507","Census Tract 535.07; Snohomish County; Washington","578000","25486",
"1400000US53061053508","Census Tract 535.08; Snohomish County; Washington","533400","54056",
"1400000US53061053509","Census Tract 535.09; Snohomish County; Washington","368800","78215",
"1400000US53061053510","Census Tract 535.10; Snohomish County; Washington","463900","60675",
"1400000US53061053511","Census Tract 535.11; Snohomish County; Washington","571800","66921",
"1400000US53061053603","Census Tract 536.03; Snohomish County; Washington","588200","72839",
"1400000US53061053604","Census Tract 536.04; Snohomish County; Washington","512100","46371",
"1400000US53061053605","Census Tract 536.05; Snohomish County; Washington","771900","100243",
"1400000US53061053606","Census Tract 536.06; Snohomish County; Washington","597800","76560",
"1400000US53061053700","Census Tract 537; Snohomish County; Washington","401500","37693",
"1400000US53061053801","Census Tract 538.01; Snohomish County; Washington","548200","62502",
"1400000US53061053802","Census Tract 538.02; Snohomish County; Washington","465100","33898",
"1400000US53061053803","Census Tract 538.03; Snohomish County; Washington","432600","37165",
"1400000US53061940001","Census Tract 9400.01; Snohomish County; Washington","479100","24315",
"1400000US53061940002","Census Tract 9400.02; Snohomish County; Washington","466200","31739",
"1400000US53061990002","Census Tract 9900.02; Snohomish County; Washington","-","**",
"1400000US53061990100","Census Tract 9901; Snohomish County; Washington","-","**",
"1400000US53063000201","Census Tract 2.01; Spokane County; Washington","236900","17908",
"1400000US53063000202","Census Tract 2.02; Spokane County; Washington","258800","21653",
"1400000US53063000301","Census Tract 3.01; Spokane County; Washington","229200","20509",
"1400000US53063000302","Census Tract 3.02; Spokane County; Washington","249200","46839",
"1400000US53063000400","Census Tract 4; Spokane County; Washington","225000","17746",
"1400000US53063000500","Census Tract 5; Spokane County; Washington","270500","23908",
"1400000US53063000600","Census Tract 6; Spokane County; Washington","266300","27458",
"1400000US53063000700","Census Tract 7; Spokane County; Washington","250700","18884",
"1400000US53063000800","Census Tract 8; Spokane County; Washington","373900","19227",
"1400000US53063000900","Census Tract 9; Spokane County; Washington","316000","24156",
"1400000US53063001000","Census Tract 10; Spokane County; Washington","314200","34072",
"1400000US53063001100","Census Tract 11; Spokane County; Washington","349600","30350",
"1400000US53063001200","Census Tract 12; Spokane County; Washington","288300","16698",
"1400000US53063001300","Census Tract 13; Spokane County; Washington","284600","18690",
"1400000US53063001400","Census Tract 14; Spokane County; Washington","238200","17475",
"1400000US53063001500","Census Tract 15; Spokane County; Washington","228500","14355",
"1400000US53063001600","Census Tract 16; Spokane County; Washington","224500","11301",
"1400000US53063001800","Census Tract 18; Spokane County; Washington","288400","17386",
"1400000US53063001900","Census Tract 19; Spokane County; Washington","288300","15651",
"1400000US53063002000","Census Tract 20; Spokane County; Washington","232500","14796",
"1400000US53063002100","Census Tract 21; Spokane County; Washington","246200","23797",
"1400000US53063002300","Census Tract 23; Spokane County; Washington","246400","88401",
"1400000US53063002400","Census Tract 24; Spokane County; Washington","273300","75290",
"1400000US53063002501","Census Tract 25.01; Spokane County; Washington","265300","40794",
"1400000US53063002502","Census Tract 25.02; Spokane County; Washington","272100","23986",
"1400000US53063002503","Census Tract 25.03; Spokane County; Washington","-","**",
"1400000US53063002600","Census Tract 26; Spokane County; Washington","255600","39516",
"1400000US53063002900","Census Tract 29; Spokane County; Washington","294200","23089",
"1400000US53063003000","Census Tract 30; Spokane County; Washington","220900","12251",
"1400000US53063003100","Census Tract 31; Spokane County; Washington","393300","39612",
"1400000US53063003200","Census Tract 32; Spokane County; Washington","214500","142689",
"1400000US53063003500","Census Tract 35; Spokane County; Washington","335000","98147",
"1400000US53063003601","Census Tract 36.01; Spokane County; Washington","381100","257453",
"1400000US53063003602","Census Tract 36.02; Spokane County; Washington","277900","26224",
"1400000US53063003800","Census Tract 38; Spokane County; Washington","332600","60118",
"1400000US53063003900","Census Tract 39; Spokane County; Washington","283300","147104",
"1400000US53063004001","Census Tract 40.01; Spokane County; Washington","296500","121151",
"1400000US53063004002","Census Tract 40.02; Spokane County; Washington","396000","54833",
"1400000US53063004100","Census Tract 41; Spokane County; Washington","421700","52173",
"1400000US53063004200","Census Tract 42; Spokane County; Washington","491800","28009",
"1400000US53063004300","Census Tract 43; Spokane County; Washington","445000","36331",
"1400000US53063004400","Census Tract 44; Spokane County; Washington","365500","28495",
"1400000US53063004500","Census Tract 45; Spokane County; Washington","565200","69250",
"1400000US53063004601","Census Tract 46.01; Spokane County; Washington","377000","29289",
"1400000US53063004602","Census Tract 46.02; Spokane County; Washington","332900","32133",
"1400000US53063004701","Census Tract 47.01; Spokane County; Washington","347800","34704",
"1400000US53063004702","Census Tract 47.02; Spokane County; Washington","431600","26998",
"1400000US53063004800","Census Tract 48; Spokane County; Washington","469100","42008",
"1400000US53063004900","Census Tract 49; Spokane County; Washington","490100","37920",
"1400000US53063005000","Census Tract 50; Spokane County; Washington","555400","60610",
"1400000US53063010101","Census Tract 101.01; Spokane County; Washington","594600","42819",
"1400000US53063010102","Census Tract 101.02; Spokane County; Washington","444700","64325",
"1400000US53063010201","Census Tract 102.01; Spokane County; Washington","421800","25699",
"1400000US53063010203","Census Tract 102.03; Spokane County; Washington","556300","46656",
"1400000US53063010204","Census Tract 102.04; Spokane County; Washington","632300","98027",
"1400000US53063010301","Census Tract 103.01; Spokane County; Washington","320500","30078",
"1400000US53063010303","Census Tract 103.03; Spokane County; Washington","455100","33886",
"1400000US53063010304","Census Tract 103.04; Spokane County; Washington","303200","73121",
"1400000US53063010305","Census Tract 103.05; Spokane County; Washington","484700","52001",
"1400000US53063010401","Census Tract 104.01; Spokane County; Washington","267400","37186",
"1400000US53063010403","Census Tract 104.03; Spokane County; Washington","420600","38642",
"1400000US53063010404","Census Tract 104.04; Spokane County; Washington","545500","64108",
"1400000US53063010504","Census Tract 105.04; Spokane County; Washington","435600","34657",
"1400000US53063010505","Census Tract 105.05; Spokane County; Washington","396700","30083",
"1400000US53063010506","Census Tract 105.06; Spokane County; Washington","452400","29377",
"1400000US53063010507","Census Tract 105.07; Spokane County; Washington","458100","27441",
"1400000US53063010508","Census Tract 105.08; Spokane County; Washington","665100","81116",
"1400000US53063010601","Census Tract 106.01; Spokane County; Washington","389500","25504",
"1400000US53063010603","Census Tract 106.03; Spokane County; Washington","437800","35113",
"1400000US53063010604","Census Tract 106.04; Spokane County; Washington","467500","21823",
"1400000US53063010701","Census Tract 107.01; Spokane County; Washington","547700","60993",
"1400000US53063010702","Census Tract 107.02; Spokane County; Washington","648100","53534",
"1400000US53063010800","Census Tract 108; Spokane County; Washington","318800","60737",
"1400000US53063010901","Census Tract 109.01; Spokane County; Washington","334500","30175",
"1400000US53063010902","Census Tract 109.02; Spokane County; Washington","445200","37432",
"1400000US53063011000","Census Tract 110; Spokane County; Washington","302400","21800",
"1400000US53063011102","Census Tract 111.02; Spokane County; Washington","372500","22061",
"1400000US53063011103","Census Tract 111.03; Spokane County; Washington","303400","68357",
"1400000US53063011104","Census Tract 111.04; Spokane County; Washington","224000","39369",
"1400000US53063011202","Census Tract 112.02; Spokane County; Washington","312100","49930",
"1400000US53063011203","Census Tract 112.03; Spokane County; Washington","284100","31345",
"1400000US53063011204","Census Tract 112.04; Spokane County; Washington","325700","22469",
"1400000US53063011301","Census Tract 113.01; Spokane County; Washington","429700","69670",
"1400000US53063011302","Census Tract 113.02; Spokane County; Washington","491800","51557",
"1400000US53063011400","Census Tract 114; Spokane County; Washington","350400","32115",
"1400000US53063011500","Census Tract 115; Spokane County; Washington","287400","53959",
"1400000US53063011600","Census Tract 116; Spokane County; Washington","327200","18983",
"1400000US53063011701","Census Tract 117.01; Spokane County; Washington","287400","21636",
"1400000US53063011702","Census Tract 117.02; Spokane County; Washington","285800","22699",
"1400000US53063011800","Census Tract 118; Spokane County; Washington","310200","40281",
"1400000US53063011900","Census Tract 119; Spokane County; Washington","313800","24640",
"1400000US53063012000","Census Tract 120; Spokane County; Washington","292400","17673",
"1400000US53063012100","Census Tract 121; Spokane County; Washington","265200","28382",
"1400000US53063012200","Census Tract 122; Spokane County; Washington","216800","33185",
"1400000US53063012300","Census Tract 123; Spokane County; Washington","282800","36627",
"1400000US53063012401","Census Tract 124.01; Spokane County; Washington","455900","23210",
"1400000US53063012402","Census Tract 124.02; Spokane County; Washington","546200","46854",
"1400000US53063012500","Census Tract 125; Spokane County; Washington","283100","14191",
"1400000US53063012600","Census Tract 126; Spokane County; Washington","332300","19433",
"1400000US53063012701","Census Tract 127.01; Spokane County; Washington","310700","32382",
"1400000US53063012702","Census Tract 127.02; Spokane County; Washington","346500","20107",
"1400000US53063012801","Census Tract 128.01; Spokane County; Washington","360500","22405",
"1400000US53063012802","Census Tract 128.02; Spokane County; Washington","353400","14663",
"1400000US53063012901","Census Tract 129.01; Spokane County; Washington","349800","34271",
"1400000US53063012902","Census Tract 129.02; Spokane County; Washington","402500","32299",
"1400000US53063013001","Census Tract 130.01; Spokane County; Washington","468600","44341",
